name,file_type.x,content_type,short_name,name_root
requirements.txt/pip/blinker,,,,
requirements.txt/pip/Flask-Assets,,,,
requirements.txt/pip/jieba3k,,,,
requirements.txt/pip/jinja2==2.11.3,,,,
requirements.txt/pip/mysqlclient,,,,
requirements.txt/pip/newspaper3k==0.2.7,,,,
requirements.txt/pip/Pillow,,,,
requirements.txt/pip/sentry-sdk[flask],,,,
requirements.txt/pip/SQLAlchemy==1.3.20,,,,
requirements.txt/pip/google-cloud-texttospeech==2.3.0,,,,
requirements.txt/github.com,,,,
requirements.txt/github.com/zeeguu-ecosystem,,,,
requirements.txt/github.com/zeeguu-ecosystem/apimux,,,,
requirements.txt/github.com/zeeguu-ecosystem/Python-Translators,,,,
requirements.txt/github.com/zeeguu-ecosystem/Python-Wordstats,,,,
zeeguu_api/env_var_defs_default.py,py,py,env_var_defs_default.py,env_var_defs_default
zeeguu_api/tests,,py,tests,tests
zeeguu_api/tests/zeeguu_api_test,,py,zeeguu_api_test,zeeguu_api_test
zeeguu_api/tests/zeeguu_api_test/mocks,,py,mocks,mocks
zeeguu_api/tests/zeeguu_api_test/test_smartwatch_events.py,py,py,test_smartwatch_events.py,test_smartwatch_events
zeeguu_api/tests/zeeguu_api_test/test_system_settings.py,py,py,test_system_settings.py,test_system_settings
zeeguu_api/tests/zeeguu_api_test/test_user_languages.py,py,py,test_user_languages.py,test_user_languages
zeeguu_api/tests/zeeguu_core_test,,py,zeeguu_core_test,zeeguu_core_test
zeeguu_api/tests/zeeguu_core_test/rules,,py,rules,rules
zeeguu_api/tests/zeeguu_core_test/rules/language_rule.py,py,py,language_rule.py,language_rule
zeeguu_api/tests/zeeguu_core_test/rules/outcome_rule.py,py,py,outcome_rule.py,outcome_rule
zeeguu_api/tests/zeeguu_core_test/test_difficulty_estimator_factory.py,py,py,test_difficulty_estimator_factory.py,test_difficulty_estimator_factory
zeeguu_api/tests/zeeguu_core_test/testing_data.py,py,py,testing_data.py,testing_data
zeeguu_api/tests/zeeguu_core_test/tests_difficulty_estimator_strategies,,py,tests_difficulty_estimator_strategies,tests_difficulty_estimator_strategies
zeeguu_api/tools,,py,tools,tools
zeeguu_api/tools/migrations,,py,migrations,migrations
zeeguu_api/tools/migrations/teacher_dashboard_migration_1,,py,teacher_dashboard_migration_1,teacher_dashboard_migration_1
zeeguu_api/tools/vis,,py,vis,vis
zeeguu_api/tools/vis/generate-matrix-vis.py,py,py,generate-matrix-vis.py,generate-matrix-vis
zeeguu_api/zeeguu_api/api/utils,,py,utils,utils
zeeguu_api/zeeguu_core/account_management,,py,account_management,account_management
zeeguu_api/zeeguu_core/bookmark_quality,,py,bookmark_quality,bookmark_quality
zeeguu_api/zeeguu_core/content_recommender,,py,content_recommender,content_recommender
zeeguu_api/zeeguu_core/content_retriever,,py,content_retriever,content_retriever
zeeguu_api/zeeguu_core/content_retriever/unicode_normalization.py,py,py,unicode_normalization.py,unicode_normalization
zeeguu_api/zeeguu_core/crowd_translations,,py,crowd_translations,crowd_translations
zeeguu_api/zeeguu_core/definition_of_learned,,py,definition_of_learned,definition_of_learned
zeeguu_api/zeeguu_core/elastic,,py,elastic,elastic
zeeguu_api/zeeguu_core/elastic/settings.py,py,py,settings.py,settings
zeeguu_api/zeeguu_core/language/difficulty_estimator_factory.py,py,py,difficulty_estimator_factory.py,difficulty_estimator_factory
zeeguu_api/zeeguu_core/language/strategies,,py,strategies,strategies
zeeguu_api/zeeguu_core/model/learner_stats,,py,learner_stats,learner_stats
zeeguu_api/zeeguu_core/model/word_knowledge,,py,word_knowledge,word_knowledge
zeeguu_api/zeeguu_core/sql,,py,sql,sql
zeeguu_api/zeeguu_core/user_activity_hooks,,py,user_activity_hooks,user_activity_hooks
zeeguu_api/zeeguu_core/word_scheduling,,py,word_scheduling,word_scheduling
zeeguu_api/zeeguu_core/word_scheduling/arts/ab_testing.py,py,py,ab_testing.py,ab_testing
zeeguu_api/zeeguu_core/word_scheduling/arts/analysis,,py,analysis,analysis
zeeguu_api/zeeguu_core/word_scheduling/arts/analysis/normal_distribution.py,py,py,normal_distribution.py,normal_distribution
zeeguu_api/zeeguu_core/word_scheduling/arts/arts_base.py,py,py,arts_base.py,arts_base
zeeguu_api/zeeguu_core/word_scheduling/arts/experiments,,py,experiments,experiments
zeeguu_api/zeeguu_core/word_scheduling/arts/tools,,py,tools,tools
